CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
713153733,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520,1473,1047,0.515,2061,36,0.241,0.585,0.99671,0.00329379
780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655,1154,4501,0.702,2189,51,0.7,0.204,0.99467,0.00533
788095158,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606,0,11606,0.797,2623,39,0.393,0,0.99691,0.00308778
716855058,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,38,5,2,4,1757,0,1757,0.89,2557,45,0.406,0,0.99709,0.0029104
709500183,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804,0,1804,0.537,2077,44,0.419,0,0.99808,0.0019163
715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547,2517,1030,0.805,2715,45,0.731,0.71,0.99871,0.00128895
718524783,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715,0,29715,0.399,2128,39,0.345,0,0.99808,0.00191647
708117933,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880,0,1880,0.519,2469,34,0.417,0,0.9948,0.0052
712777233,Attrited Customer,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671,0,1671,0.725,2701,51,0.889,0,0.99682,0.00317639
712706058,Attrited Customer,44,F,5,Graduate,Single,Less than $40K,Blue,37,1,2,4,1491,0,1491,0.551,1970,46,0.484,0,0.99704,0.00295637
720905133,Attrited Customer,43,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1,2,6,11422,1095,10327,0.773,2439,45,0.8,0.096,0.99903,0.00097026
712947333,Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5139,0,5139,0.33,1653,44,0.692,0,0.9871,0.0129
711871758,Attrited Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,3,2905,2517,388,0.725,2487,39,0.393,0.866,0.99447,0.00553
719519058,Attrited Customer,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477,0,1477,0.719,2419,49,0.531,0,0.9949,0.0051
716873733,Attrited Customer,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4,3,3,3556,2517,1039,0.651,2639,53,0.71,0.708,0.99733,0.00267072
720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479,458,1021,0.466,1811,44,0.517,0.31,0.99706,0.00294141
713857758,Attrited Customer,53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842,198,5644,0.396,1828,44,0.517,0.034,0.99028,0.00972
710674533,Attrited Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060,0,15060,0.545,1611,42,0.4,0,0.998,0.002003
717448383,Attrited Customer,41,M,4,Unknown,Single,$80K - $120K,Blue,28,1,2,4,4428,0,4428,0.865,2331,36,0.286,0,0.99735,0.00264844
716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897,1506,1391,0.618,2214,46,0.484,0.52,0.99697,0.00302546
781320783,Attrited Customer,47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,2,3,4586,0,4586,0.812,2529,43,0.433,0,0.9948,0.0052
714100008,Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,2,3,5667,2517,3150,0.684,2176,38,0.267,0.444,0.99466,0.00534
708223383,Attrited Customer,47,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410,979,10431,1.049,2736,38,0.462,0.086,0.99808,0.00191647
708705783,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584,1214,370,0.887,2628,41,0.64,0.766,0.9939,0.0061
709017258,Attrited Customer,51,F,2,Unknown,Married,Less than $40K,Blue,36,1,2,2,2114,0,2114,0.875,2872,45,0.5,0,0.99207,0.00793
709161108,Attrited Customer,44,M,1,Unknown,Single,$60K - $80K,Blue,33,3,2,4,2540,0,2540,0.212,1531,31,0.107,0,0.99704,0.00295827
714089658,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,1,2238,0,2238,0.452,2063,42,0.5,0,0.98564,0.01436
718863258,Attrited Customer,54,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,3881,2517,1364,0.815,2463,38,0.407,0.649,0.9964,0.00359603
713283933,Attrited Customer,42,M,2,Uneducated,Married,$40K - $60K,Blue,30,1,3,3,3032,0,3032,0.429,2273,44,0.517,0,0.9968,0.00320374
714915633,Attrited Customer,42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699,0,15699,0.569,1793,40,0.6,0,0.99924,0.00076382
712292133,Attrited Customer,45,F,3,College,Married,Less than $40K,Blue,36,4,2,4,2330,2294,36,0.456,2107,40,0.333,0.985,0.99697,0.00302519
712229283,Attrited Customer,48,F,4,Doctorate,Unknown,Unknown,Blue,24,4,2,3,1438.3,0,1438.3,0.738,2306,46,0.484,0,0.99657,0.00342939
794273283,Attrited Customer,51,M,3,Uneducated,Single,$80K - $120K,Blue,45,3,3,3,25670,0,25670,0.952,2709,51,0.645,0,0.99691,0.00308778
788838033,Attrited Customer,45,M,2,College,Single,$60K - $80K,Blue,29,3,2,4,3841,0,3841,0.794,2832,48,0.846,0,0.99686,0.0031388
789013833,Attrited Customer,50,M,2,High School,Married,$120K +,Silver,37,5,2,1,34516,399,34117,0.726,2118,41,0.519,0.012,0.98369,0.01631
711918033,Attrited Customer,37,F,3,Unknown,Married,Less than $40K,Blue,17,3,1,3,1468,1074,394,0.697,2050,32,0.524,0.732,0.99063,0.00937
714084483,Attrited Customer,49,F,3,Uneducated,Single,Unknown,Blue,36,4,2,3,3855,211,3644,0.485,1724,34,0.308,0.055,0.99513,0.00487126
719495958,Attrited Customer,42,F,1,Unknown,Married,Less than $40K,Blue,36,3,3,4,2983,0,2983,0.865,2509,46,0.586,0,0.99813,0.00187387
714726858,Attrited Customer,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871,0,4871,0.89,2773,34,0.789,0,0.99674,0.00326213
717172308,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304,0,3304,0.532,1731,32,0.28,0,0.99697,0.00302546
771795933,Attrited Customer,49,M,4,Unknown,Single,$120K +,Blue,38,3,3,4,34516,2517,31999,0.7,2376,55,0.486,0.073,0.99832,0.00167742
804829533,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621,471,24150,0.85,2864,51,0.759,0.019,0.99903,0.00096743
795599883,Attrited Customer,57,F,2,Uneducated,Married,Unknown,Blue,51,3,6,2,2404,284,2120,0.866,2511,51,0.5,0.118,0.9932,0.0068
711819708,Attrited Customer,33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734,2517,2217,0.483,2275,55,0.897,0.532,0.9975,0.00250084
713041683,Attrited Customer,55,M,2,Graduate,Married,$120K +,Blue,36,3,2,4,4697,0,4697,0.544,1867,34,0.478,0,0.99695,0.00305189
709663608,Attrited Customer,43,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,1536,0,1536,0.571,1973,36,0.333,0,0.99675,0.00325077
812411058,Attrited Customer,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094,0,2094,0.897,2690,46,0.484,0,0.99374,0.00626
778397358,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,22,6,2,4,5096,0,5096,0.808,2574,43,0.483,0,0.99731,0.00269029
715609533,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398,0,5398,0.621,1887,36,0.333,0,0.99711,0.00288892
712160058,Attrited Customer,59,F,2,Uneducated,Married,Less than $40K,Blue,51,5,5,4,1438.3,0,1438.3,0.656,2146,44,0.63,0,0.99832,0.00168378
779130108,Attrited Customer,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0,0.99886,0.0011409
716922633,Attrited Customer,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043,2517,1526,0.602,2600,47,0.621,0.623,0.99812,0.00188031
710211783,Attrited Customer,38,F,4,Unknown,Married,Less than $40K,Blue,26,3,2,2,1438.3,0,1438.3,0.777,2264,39,0.625,0,0.99244,0.00756
780496833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846,0,2846,0.747,2122,44,0.419,0,0.99047,0.00953
789081408,Attrited Customer,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3,170,1268.3,0.889,2527,45,0.406,0.118,0.99821,0.00179304
720634683,Attrited Customer,48,F,2,College,Married,Unknown,Blue,37,5,2,4,2220,0,2220,0.737,2456,45,0.452,0,0.99686,0.0031388
710289783,Attrited Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086,2007,79,1.051,2537,48,0.6,0.962,0.99703,0.00296843
823615983,Attrited Customer,54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682,2517,1165,0.379,1642,35,0.25,0.684,0.98961,0.01039
807587433,Attrited Customer,56,F,2,Doctorate,Married,Less than $40K,Blue,51,4,6,5,1438.3,0,1438.3,0.699,2229,40,0.6,0,0.99902,0.00097887
709987683,Attrited Customer,46,F,4,Graduate,Married,Unknown,Blue,36,4,3,4,2286,0,2286,1.057,2798,40,0.481,0,0.99816,0.00184351
713370033,Attrited Customer,53,F,0,Graduate,Single,Less than $40K,Blue,40,4,1,4,1438.3,0,1438.3,0.503,2014,53,0.472,0,0.99268,0.00732
713949858,Attrited Customer,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,886,552.3,0.24,1674,42,0.312,0.616,0.99866,0.00133669
719751483,Attrited Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,36,4,3,1,1438.3,576,862.3,0.849,2567,48,0.6,0.4,0.99111,0.00889
779681433,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899,0,14899,0.381,1519,26,0.368,0,0.99814,0.00186317
780038058,Attrited Customer,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556,0,1556,0.69,2283,46,0.586,0,0.99788,0.00211605
709536483,Attrited Customer,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701,215,8486,0.527,1999,41,0.414,0.025,0.97266,0.02734
712563408,Attrited Customer,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600,2517,3083,0.628,2296,46,0.586,0.449,0.99798,0.00202158
778601733,Attrited Customer,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687,1689,998,0.714,2370,34,0.789,0.629,0.9973,0.00270332
713696808,Attrited Customer,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801,316,1485,0.494,2252,42,0.4,0.175,0.98528,0.01472
720044658,Attrited Customer,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573,2076,2497,0.839,2720,46,0.484,0.454,0.99724,0.002764
716373483,Attrited Customer,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860,2517,343,0.38,1544,45,0.364,0.88,0.99464,0.00536
716600733,Attrited Customer,47,F,4,Unknown,Married,Less than $40K,Blue,36,3,3,3,2033,228,1805,0.904,2572,43,0.72,0.112,0.99714,0.00285845
710411358,Attrited Customer,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596,2199,5397,0.633,2164,45,0.5,0.289,0.99701,0.00299329
715660308,Attrited Customer,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921,2412,509,0.823,2612,33,0.375,0.826,0.99452,0.00548
778959258,Attrited Customer,51,F,1,Unknown,Married,Less than $40K,Blue,32,5,3,3,1438.3,0,1438.3,0.905,2585,45,0.5,0,0.99681,0.00319278
714620358,Attrited Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,3,4,3328,2517,811,0.553,2196,47,0.621,0.756,0.99807,0.00193323
709145958,Attrited Customer,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440,1002,1438,0.061,1533,42,0.105,0.411,0.99236,0.00764
716668308,Attrited Customer,39,F,4,High School,Single,Unknown,Blue,36,3,2,4,12405,0,12405,0.949,3151,39,0.444,0,0.99701,0.00299357
789212883,Attrited Customer,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644,0,1644,0.82,2533,44,0.517,0,0.98154,0.01846
712450008,Attrited Customer,50,F,2,Post-Graduate,Married,Unknown,Blue,36,5,2,4,4045,0,4045,0.66,2438,41,0.464,0,0.99741,0.00259482
713492583,Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845,0,5845,0.504,2308,35,0.591,0,0.99129,0.00871
714058308,Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689,2384,305,0.365,1941,53,0.656,0.887,0.99818,0.00182139
713114133,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443,0,1443,0.529,2092,38,0.31,0,0.99495,0.00505
709495833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,4,1438.3,0,1438.3,0.421,1944,36,0.5,0,0.99695,0.00305189
717575958,Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694,479,1215,0.838,2349,42,0.312,0.283,0.99702,0.00298315
714406158,Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,6,7939,0,7939,0.551,2269,42,0.312,0,0.99937,0.00063174
708681708,Attrited Customer,51,F,2,Unknown,Single,Less than $40K,Blue,43,5,3,2,3245,0,3245,0.553,1977,29,0.261,0,0.99497,0.00503
711468708,Attrited Customer,38,F,4,High School,Single,$40K - $60K,Blue,31,4,3,2,1438.3,0,1438.3,0.406,1986,52,0.486,0,0.99458,0.00542
821724483,Attrited Customer,48,M,4,Unknown,Single,$40K - $60K,Blue,43,2,3,2,11272,1744,9528,0.347,1455,34,0.214,0.155,0.9952,0.00479863
779841483,Attrited Customer,55,F,1,Doctorate,Married,Unknown,Blue,39,1,3,3,12972,1424,11548,0.525,2238,36,0.2,0.11,0.99757,0.00242697
710138883,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,8109,0,8109,0.601,1835,43,0.344,0,0.99161,0.00839
709112508,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802,1300,2502,0.627,2165,36,0.385,0.342,0.99808,0.0019163
718160358,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,39,5,3,2,1438.3,0,1438.3,0.885,2492,35,0.296,0,0.99411,0.00589
719325783,Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,36,4,2,3,2954,2517,437,0.619,1909,28,0.474,0.852,0.99527,0.00472896
713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025,0,11025,0.501,1902,28,0.273,0,0.99706,0.00294141
826077033,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,42,1,0,4,2002,0,2002,0.803,2423,39,0.857,0,0.98468,0.01532
715194183,Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,4,2575,411,2164,0.833,2423,43,0.593,0.16,0.99824,0.00175907
713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639,0,1639,0.481,2242,44,0.571,0,0.99808,0.00191647
780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,3,4,4,24542,2354,22188,0.314,984,24,0.263,0.096,0.99834,0.00165792
711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,3,2,4,1838,0,1838,0.743,2461,47,1.136,0,0.99684,0.0031619
708584208,Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,2,4,3111,2517,594,0.646,2367,41,0.519,0.809,0.99695,0.00305189
713096583,Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,1438.3,544,894.3,0.543,2294,40,0.739,0.378,0.99395,0.00605
756025233,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2422,1014,1408,0.688,2437,44,0.467,0.419,0.99487,0.00513
711977508,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,43,1,2,4,1440,1211,229,0.465,2141,40,0.481,0.841,0.99703,0.00296843
710666583,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,4,2516,2312,204,0.625,2321,36,0.5,0.919,0.99684,0.0031619
712369308,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,35,4,3,2,3646,1047,2599,0.633,1969,38,0.52,0.287,0.99635,0.00364906
712721358,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,3,2,4073,2517,1556,0.575,2059,43,0.433,0.618,0.99482,0.00518
717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952,1411,541,0.642,2452,44,0.63,0.723,0.99326,0.00674
708731658,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,41,3,3,4,1438.3,0,1438.3,0.387,1587,42,0.448,0,0.99768,0.00231656
708706833,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809,0,2809,0.854,2466,40,0.538,0,0.99691,0.00308778
715954158,Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,4,2954,931,2023,0.575,2433,29,0.381,0.315,0.9975,0.00250084
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848,0,1848,0.906,2775,33,0.435,0,0.99431,0.00569
709199358,Attrited Customer,60,M,1,Uneducated,Married,Less than $40K,Blue,36,1,3,4,3316,0,3316,0.372,1684,19,0.188,0,0.998,0.002003
821889858,Attrited Customer,50,F,1,Doctorate,Single,Unknown,Blue,46,6,4,3,1970,1477,493,0.662,2493,44,0.571,0.75,0.99799,0.002009
720296808,Attrited Customer,52,F,3,Graduate,Married,Unknown,Blue,39,3,3,2,4173,1771,2402,0.711,2554,47,0.516,0.424,0.99467,0.00533
709283358,Attrited Customer,43,F,4,Unknown,Married,Less than $40K,Blue,29,6,2,3,2895,0,2895,0.663,2473,42,0.273,0,0.99549,0.00451007
789481233,Attrited Customer,39,M,2,High School,Married,$40K - $60K,Blue,30,5,3,3,2220,0,2220,0.872,2859,55,0.833,0,0.99661,0.00338788
710661333,Attrited Customer,55,F,2,Unknown,Single,Unknown,Blue,36,4,3,2,10241,1545,8696,0.581,2513,47,0.424,0.151,0.99497,0.00503
710570058,Attrited Customer,44,F,1,Graduate,Single,Less than $40K,Blue,25,3,2,4,3101,0,3101,0.66,2512,37,0.37,0,0.99675,0.00325077
771284658,Attrited Customer,47,F,1,Unknown,Married,Less than $40K,Blue,35,6,2,4,1850,896,954,0.724,2613,41,0.708,0.484,0.99704,0.00295827
802247658,Attrited Customer,59,M,2,Uneducated,Single,$40K - $60K,Blue,53,4,5,4,2699,2422,277,0.773,2599,43,0.433,0.897,0.99832,0.00168378
713590158,Attrited Customer,41,M,4,Graduate,Single,$60K - $80K,Blue,34,5,2,4,5045,2080,2965,0.738,2042,40,0.481,0.412,0.99709,0.0029104
715547058,Attrited Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089,0,2089,0.871,2707,51,0.5,0,0.99775,0.00225216
720531633,Attrited Customer,55,F,1,Graduate,Unknown,Less than $40K,Blue,36,4,2,2,3552,2517,1035,0.865,2665,36,0.333,0.709,0.99073,0.00927
718508883,Attrited Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36,6,3,3,2325,238,2087,0.64,2306,47,0.621,0.102,0.99711,0.00288892
716107158,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,20,5,1,5,3983,431,3552,0.887,3098,46,0.438,0.108,0.99576,0.00424232
720234708,Attrited Customer,45,M,2,High School,Single,$120K +,Blue,33,6,3,2,15490,0,15490,0.742,2429,50,0.471,0,0.99431,0.00569
716136333,Attrited Customer,40,F,4,Uneducated,Single,Less than $40K,Blue,24,5,2,1,4212,2517,1695,0.718,2725,41,0.519,0.598,0.98667,0.01333
718296558,Attrited Customer,44,F,4,Unknown,Married,$40K - $60K,Blue,31,4,3,5,1691,1327,364,0.774,2345,33,0.435,0.785,0.99903,0.00097
780086658,Attrited Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,28,3,2,4,18229,0,18229,0.544,2060,39,0.625,0,0.99799,0.00201294
715487733,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452,0,1452,0.553,2287,42,0.5,0,0.99686,0.00314112
708154833,Attrited Customer,39,F,2,Graduate,Single,Less than $40K,Blue,27,1,3,3,1438.3,811,627.3,0.571,2336,46,0.278,0.564,0.99671,0.00329379
788941983,Attrited Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,22,1,3,1,2013,0,2013,0.602,2425,50,0.923,0,0.9912,0.0088
714614133,Attrited Customer,53,F,3,Unknown,Married,Less than $40K,Blue,36,3,3,3,2819,0,2819,0.4,2128,39,0.444,0,0.99711,0.00288892
775152708,Attrited Customer,49,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,39,2,3,4,20769,901,19868,0.371,1835,43,0.72,0.043,0.99842,0.00158385
714487458,Attrited Customer,49,F,5,Graduate,Divorced,$40K - $60K,Blue,40,6,4,2,2920,0,2920,0.516,2306,39,0.625,0,0.99556,0.00443518
711390333,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,4,2,6526,489,6037,0.678,2331,45,0.452,0.075,0.99547,0.00453431
787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27,4,2,2,1793,792,1001,0.723,2374,40,0.429,0.442,0.99046,0.00954
710729358,Attrited Customer,40,F,2,High School,Single,Unknown,Blue,30,6,3,4,6479,0,6479,0.946,2539,42,0.5,0,0.99801,0.00198853
717477783,Attrited Customer,49,F,4,Unknown,Single,Less than $40K,Silver,37,1,2,2,10195,2389,7806,0.427,1563,36,0.44,0.234,0.99164,0.00836
789942033,Attrited Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,34,5,3,3,10573,0,10573,0.794,2237,43,0.387,0,0.99686,0.00314112
717949008,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,2,3,1554,412,1142,0.568,2341,43,0.483,0.265,0.9949,0.0051
712734933,Attrited Customer,43,F,2,College,Married,Less than $40K,Blue,36,5,2,3,4020,0,4020,0.563,1952,39,0.345,0,0.99466,0.00534
713163258,Attrited Customer,38,F,2,Unknown,Married,Unknown,Blue,33,4,3,3,3388,0,3388,0.368,1959,52,0.857,0,0.997,0.00299743
713334483,Attrited Customer,46,M,1,Post-Graduate,Single,$60K - $80K,Blue,32,5,2,3,8766,0,8766,0.702,2263,35,0.522,0,0.99529,0.00470647
713025558,Attrited Customer,53,F,5,Doctorate,Single,Less than $40K,Blue,38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0,0.99652,0.00348354
809565183,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,3,4,1842,625,1217,0.729,2650,43,0.483,0.339,0.99794,0.00205937
713685033,Attrited Customer,44,F,2,Graduate,Married,Less than $40K,Blue,33,3,2,2,2417,0,2417,0.389,1848,38,0.407,0,0.99129,0.00871
720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547,0,1547,0.845,2312,43,0.303,0,0.99452,0.00548
787493808,Attrited Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700,2480,220,0.686,2396,49,0.531,0.919,0.99169,0.00831
711151383,Attrited Customer,34,F,1,Post-Graduate,Single,Less than $40K,Blue,26,3,2,5,2066,347,1719,0.511,2157,37,0.321,0.168,0.9984,0.00159907
715297908,Attrited Customer,41,F,4,College,Unknown,Unknown,Blue,22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782,0.9949,0.0051
718812708,Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,44,5,3,4,34516,219,34297,0.482,1882,48,0.714,0.006,0.99807,0.00193323
709505808,Attrited Customer,45,F,3,College,Single,Unknown,Blue,33,5,3,4,4345,2198,2147,0.465,1918,31,0.292,0.506,0.99808,0.0019163
711267633,Attrited Customer,50,F,3,Graduate,Divorced,Less than $40K,Blue,40,5,4,4,4248,316,3932,0.661,2271,36,0.333,0.074,0.99846,0.00154215
720963258,Attrited Customer,52,F,3,College,Married,Less than $40K,Blue,40,3,2,3,3474,0,3474,0.735,2675,37,0.48,0,0.99485,0.00515
714634983,Attrited Customer,44,F,1,Unknown,Single,Unknown,Blue,36,3,3,3,3517,0,3517,0.634,2403,48,0.548,0,0.99681,0.00319278
709005633,Attrited Customer,62,M,0,High School,Single,$60K - $80K,Blue,51,3,2,4,18734,0,18734,0.674,2112,52,0.857,0,0.99634,0.00365621
709460883,Attrited Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,2,4,1614,0,1614,0.609,2437,46,0.438,0,0.99789,0.00211089
787665258,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,37,1,2,2,1438.3,0,1438.3,0.749,2393,36,0.636,0,0.99236,0.00764
816850458,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,28,6,2,4,1698,0,1698,0.823,2448,40,0.379,0,0.99722,0.00277723
793712658,Attrited Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,46,4,2,3,15011,2517,12494,0.713,1821,36,0.385,0.168,0.99499,0.00501
720085233,Attrited Customer,51,F,2,Doctorate,Divorced,Unknown,Blue,40,6,3,4,8930,2517,6413,0.661,2167,38,0.357,0.282,0.99866,0.00133669
827898033,Attrited Customer,54,F,1,Uneducated,Married,Unknown,Blue,50,4,0,3,2912,0,2912,0.621,2465,54,1.077,0,0.97066,0.02934
713952558,Attrited Customer,53,F,3,Doctorate,Single,Unknown,Blue,43,3,3,2,1790,1474,316,0.595,2128,40,0.429,0.823,0.99631,0.00368792
771733608,Attrited Customer,47,F,1,Graduate,Married,$40K - $60K,Blue,35,3,3,5,1438.3,0,1438.3,0.809,2276,40,0.538,0,0.99881,0.00119106
712849158,Attrited Customer,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793,2488,17305,0.594,2186,44,0.467,0.126,0.99605,0.00394582
